"n","year-r","age","total","y","q","year"
"5488",201350,36,12,2013,3,"2013.III"
"5489",201350,37,13,2013,3,"2013.III"
"5490",201350,38,7,2013,3,"2013.III"
"5491",201350,39,0,2013,3,"2013.III"
"5492",201350,40,11,2013,3,"2013.III"
"5493",201350,41,7,2013,3,"2013.III"
"5494",201350,42,7,2013,3,"2013.III"
"5495",201350,43,0,2013,3,"2013.III"
"5496",201350,44,3,2013,3,"2013.III"
"5497",201350,45,3,2013,3,"2013.III"
"5498",201350,46,6,2013,3,"2013.III"
"5499",201350,47,3,2013,3,"2013.III"
"5500",201350,48,4,2013,3,"2013.III"
"5501",201350,49,4,2013,3,"2013.III"
"5502",201350,50,3,2013,3,"2013.III"
"5503",201350,51,0,2013,3,"2013.III"
"5504",201350,52,4,2013,3,"2013.III"
"5505",201350,53,3,2013,3,"2013.III"
"5506",201350,54,3,2013,3,"2013.III"
"5507",201350,55,1,2013,3,"2013.III"
"5508",201350,56,2,2013,3,"2013.III"
"5509",201350,57,1,2013,3,"2013.III"
"5510",201350,58,0,2013,3,"2013.III"
"5511",201350,59,0,2013,3,"2013.III"
"5512",201350,60,0,2013,3,"2013.III"
"5513",201350,61,0,2013,3,"2013.III"
"5514",201350,62,0,2013,3,"2013.III"
"5515",201350,63,0,2013,3,"2013.III"
"5516",201350,64,1,2013,3,"2013.III"
"5517",201350,65,1,2013,3,"2013.III"
"5518",201350,66,0,2013,3,"2013.III"
"5519",201350,67,1,2013,3,"2013.III"
"5520",201350,68,0,2013,3,"2013.III"
"5521",201350,69,1,2013,3,"2013.III"
"5522",201350,70,0,2013,3,"2013.III"
"5523",201350,71,0,2013,3,"2013.III"
"5524",201350,72,0,2013,3,"2013.III"
"5525",201350,73,0,2013,3,"2013.III"
"5526",201350,74,0,2013,3,"2013.III"
"5527",201350,75,0,2013,3,"2013.III"
"5528",201350,76,0,2013,3,"2013.III"
"5529",201350,77,0,2013,3,"2013.III"
"5530",201350,78,0,2013,3,"2013.III"
"5531",201375,0,156,2013,4,"2013.IV"
"5532",201375,1,304,2013,4,"2013.IV"
"5533",201375,2,231,2013,4,"2013.IV"
"5534",201375,3,148,2013,4,"2013.IV"
"5535",201375,4,24,2013,4,"2013.IV"
"5536",201375,5,129,2013,4,"2013.IV"
"5537",201375,6,76,2013,4,"2013.IV"
"5538",201375,7,91,2013,4,"2013.IV"
"5539",201375,8,20,2013,4,"2013.IV"
"5540",201375,9,80,2013,4,"2013.IV"
"5541",201375,10,58,2013,4,"2013.IV"
"5542",201375,11,23,2013,4,"2013.IV"
"5543",201375,12,13,2013,4,"2013.IV"
"5544",201375,13,35,2013,4,"2013.IV"
"5545",201375,14,26,2013,4,"2013.IV"
"5546",201375,15,28,2013,4,"2013.IV"
"5547",201375,16,15,2013,4,"2013.IV"
"5548",201375,17,27,2013,4,"2013.IV"
"5549",201375,18,22,2013,4,"2013.IV"
"5550",201375,19,23,2013,4,"2013.IV"
"5551",201375,20,2,2013,4,"2013.IV"
"5552",201375,21,16,2013,4,"2013.IV"
"5553",201375,22,24,2013,4,"2013.IV"
"5554",201375,23,13,2013,4,"2013.IV"
"5555",201375,24,3,2013,4,"2013.IV"
"5556",201375,25,15,2013,4,"2013.IV"
"5557",201375,26,14,2013,4,"2013.IV"
"5558",201375,27,14,2013,4,"2013.IV"
"5559",201375,28,3,2013,4,"2013.IV"
"5560",201375,29,23,2013,4,"2013.IV"
"5561",201375,30,17,2013,4,"2013.IV"
"5562",201375,31,13,2013,4,"2013.IV"
"5563",201375,32,2,2013,4,"2013.IV"
"5564",201375,33,7,2013,4,"2013.IV"
"5565",201375,34,11,2013,4,"2013.IV"
"5566",201375,35,3,2013,4,"2013.IV"
"5567",201375,36,2,2013,4,"2013.IV"
"5568",201375,37,12,2013,4,"2013.IV"
"5569",201375,38,12,2013,4,"2013.IV"
"5570",201375,39,7,2013,4,"2013.IV"
"5571",201375,40,0,2013,4,"2013.IV"
"5572",201375,41,10,2013,4,"2013.IV"
"5573",201375,42,7,2013,4,"2013.IV"
"5574",201375,43,6,2013,4,"2013.IV"
"5575",201375,44,0,2013,4,"2013.IV"
"5576",201375,45,3,2013,4,"2013.IV"
"5577",201375,46,3,2013,4,"2013.IV"
"5578",201375,47,4,2013,4,"2013.IV"
"5579",201375,48,3,2013,4,"2013.IV"
"5580",201375,49,4,2013,4,"2013.IV"
"5581",201375,50,3,2013,4,"2013.IV"
"5582",201375,51,3,2013,4,"2013.IV"
"5583",201375,52,0,2013,4,"2013.IV"
"5584",201375,53,4,2013,4,"2013.IV"
"5585",201375,54,3,2013,4,"2013.IV"
"5586",201375,55,3,2013,4,"2013.IV"
"5587",201375,56,1,2013,4,"2013.IV"
"5588",201375,57,2,2013,4,"2013.IV"
"5589",201375,58,1,2013,4,"2013.IV"
"5590",201375,59,0,2013,4,"2013.IV"
"5591",201375,60,0,2013,4,"2013.IV"
"5592",201375,61,0,2013,4,"2013.IV"
"5593",201375,62,0,2013,4,"2013.IV"
"5594",201375,63,0,2013,4,"2013.IV"
"5595",201375,64,0,2013,4,"2013.IV"
"5596",201375,65,1,2013,4,"2013.IV"
"5597",201375,66,1,2013,4,"2013.IV"
"5598",201375,67,0,2013,4,"2013.IV"
"5599",201375,68,1,2013,4,"2013.IV"
"5600",201375,69,0,2013,4,"2013.IV"
"5601",201375,70,1,2013,4,"2013.IV"
"5602",201375,71,0,2013,4,"2013.IV"
"5603",201375,72,0,2013,4,"2013.IV"
"5604",201375,73,0,2013,4,"2013.IV"
"5605",201375,74,0,2013,4,"2013.IV"
"5606",201375,75,0,2013,4,"2013.IV"
"5607",201375,76,0,2013,4,"2013.IV"
"5608",201375,77,0,2013,4,"2013.IV"
"5609",201375,78,0,2013,4,"2013.IV"
"5610",201400,0,584,2014,1,"2014.I"
"5611",201400,1,84,2014,1,"2014.I"
"5612",201400,2,283,2014,1,"2014.I"
"5613",201400,3,216,2014,1,"2014.I"
"5614",201400,4,143,2014,1,"2014.I"
"5615",201400,5,23,2014,1,"2014.I"
"5616",201400,6,124,2014,1,"2014.I"
"5617",201400,7,74,2014,1,"2014.I"
"5618",201400,8,88,2014,1,"2014.I"
"5619",201400,9,20,2014,1,"2014.I"
"5620",201400,10,78,2014,1,"2014.I"
"5621",201400,11,58,2014,1,"2014.I"
"5622",201400,12,20,2014,1,"2014.I"
"5623",201400,13,13,2014,1,"2014.I"
"5624",201400,14,31,2014,1,"2014.I"
"5625",201400,15,25,2014,1,"2014.I"
"5626",201400,16,25,2014,1,"2014.I"
"5627",201400,17,15,2014,1,"2014.I"
"5628",201400,18,26,2014,1,"2014.I"
"5629",201400,19,21,2014,1,"2014.I"
"5630",201400,20,22,2014,1,"2014.I"
"5631",201400,21,2,2014,1,"2014.I"
"5632",201400,22,16,2014,1,"2014.I"
"5633",201400,23,24,2014,1,"2014.I"
"5634",201400,24,13,2014,1,"2014.I"
"5635",201400,25,3,2014,1,"2014.I"
"5636",201400,26,15,2014,1,"2014.I"
"5637",201400,27,14,2014,1,"2014.I"
"5638",201400,28,14,2014,1,"2014.I"
"5639",201400,29,3,2014,1,"2014.I"
"5640",201400,30,23,2014,1,"2014.I"
"5641",201400,31,16,2014,1,"2014.I"
"5642",201400,32,13,2014,1,"2014.I"
"5643",201400,33,2,2014,1,"2014.I"
"5644",201400,34,7,2014,1,"2014.I"
"5645",201400,35,11,2014,1,"2014.I"
"5646",201400,36,3,2014,1,"2014.I"
"5647",201400,37,2,2014,1,"2014.I"
"5648",201400,38,12,2014,1,"2014.I"
"5649",201400,39,12,2014,1,"2014.I"
"5650",201400,40,6,2014,1,"2014.I"
"5651",201400,41,0,2014,1,"2014.I"
"5652",201400,42,10,2014,1,"2014.I"
"5653",201400,43,7,2014,1,"2014.I"
"5654",201400,44,6,2014,1,"2014.I"
"5655",201400,45,0,2014,1,"2014.I"
"5656",201400,46,3,2014,1,"2014.I"
"5657",201400,47,3,2014,1,"2014.I"
"5658",201400,48,4,2014,1,"2014.I"
"5659",201400,49,3,2014,1,"2014.I"
"5660",201400,50,4,2014,1,"2014.I"
"5661",201400,51,2,2014,1,"2014.I"
"5662",201400,52,3,2014,1,"2014.I"
"5663",201400,53,0,2014,1,"2014.I"
"5664",201400,54,4,2014,1,"2014.I"
"5665",201400,55,3,2014,1,"2014.I"
"5666",201400,56,3,2014,1,"2014.I"
"5667",201400,57,1,2014,1,"2014.I"
"5668",201400,58,2,2014,1,"2014.I"
"5669",201400,59,1,2014,1,"2014.I"
"5670",201400,60,0,2014,1,"2014.I"
"5671",201400,61,0,2014,1,"2014.I"
"5672",201400,62,0,2014,1,"2014.I"
"5673",201400,63,0,2014,1,"2014.I"
"5674",201400,64,0,2014,1,"2014.I"
"5675",201400,65,0,2014,1,"2014.I"
"5676",201400,66,1,2014,1,"2014.I"
"5677",201400,67,1,2014,1,"2014.I"
"5678",201400,68,0,2014,1,"2014.I"
"5679",201400,69,1,2014,1,"2014.I"
"5680",201400,70,0,2014,1,"2014.I"
"5681",201400,71,1,2014,1,"2014.I"
"5682",201400,72,0,2014,1,"2014.I"
"5683",201400,73,0,2014,1,"2014.I"
"5684",201400,74,0,2014,1,"2014.I"
"5685",201400,75,0,2014,1,"2014.I"
"5686",201400,76,0,2014,1,"2014.I"
"5687",201400,77,0,2014,1,"2014.I"
"5688",201400,78,0,2014,1,"2014.I"
"5689",201425,0,1055,2014,2,"2014.II"
"5690",201425,1,297,2014,2,"2014.II"
"5691",201425,2,65,2014,2,"2014.II"
"5692",201425,3,248,2014,2,"2014.II"
"5693",201425,4,195,2014,2,"2014.II"
"5694",201425,5,123,2014,2,"2014.II"
"5695",201425,6,20,2014,2,"2014.II"
"5696",201425,7,104,2014,2,"2014.II"
"5697",201425,8,65,2014,2,"2014.II"
"5698",201425,9,86,2014,2,"2014.II"
"5699",201425,10,15,2014,2,"2014.II"
"5700",201425,11,72,2014,2,"2014.II"
"5701",201425,12,54,2014,2,"2014.II"
"5702",201425,13,17,2014,2,"2014.II"
"5703",201425,14,12,2014,2,"2014.II"
"5704",201425,15,27,2014,2,"2014.II"
"5705",201425,16,22,2014,2,"2014.II"
"5706",201425,17,24,2014,2,"2014.II"
"5707",201425,18,15,2014,2,"2014.II"
"5708",201425,19,26,2014,2,"2014.II"
"5709",201425,20,20,2014,2,"2014.II"
"5710",201425,21,21,2014,2,"2014.II"
"5711",201425,22,2,2014,2,"2014.II"
"5712",201425,23,15,2014,2,"2014.II"
"5713",201425,24,22,2014,2,"2014.II"
"5714",201425,25,13,2014,2,"2014.II"
"5715",201425,26,3,2014,2,"2014.II"
"5716",201425,27,15,2014,2,"2014.II"
"5717",201425,28,12,2014,2,"2014.II"
"5718",201425,29,11,2014,2,"2014.II"
"5719",201425,30,3,2014,2,"2014.II"
"5720",201425,31,22,2014,2,"2014.II"
"5721",201425,32,14,2014,2,"2014.II"
"5722",201425,33,13,2014,2,"2014.II"
"5723",201425,34,2,2014,2,"2014.II"
"5724",201425,35,7,2014,2,"2014.II"
"5725",201425,36,11,2014,2,"2014.II"
"5726",201425,37,3,2014,2,"2014.II"
"5727",201425,38,2,2014,2,"2014.II"
"5728",201425,39,11,2014,2,"2014.II"
"5729",201425,40,11,2014,2,"2014.II"
"5730",201425,41,6,2014,2,"2014.II"
"5731",201425,42,0,2014,2,"2014.II"
"5732",201425,43,10,2014,2,"2014.II"
"5733",201425,44,6,2014,2,"2014.II"
"5734",201425,45,6,2014,2,"2014.II"
"5735",201425,46,0,2014,2,"2014.II"
"5736",201425,47,3,2014,2,"2014.II"
"5737",201425,48,3,2014,2,"2014.II"
"5738",201425,49,4,2014,2,"2014.II"
"5739",201425,50,3,2014,2,"2014.II"
"5740",201425,51,4,2014,2,"2014.II"
"5741",201425,52,2,2014,2,"2014.II"
"5742",201425,53,2,2014,2,"2014.II"
"5743",201425,54,0,2014,2,"2014.II"
"5744",201425,55,3,2014,2,"2014.II"
"5745",201425,56,3,2014,2,"2014.II"
"5746",201425,57,3,2014,2,"2014.II"
"5747",201425,58,0,2014,2,"2014.II"
"5748",201425,59,2,2014,2,"2014.II"
"5749",201425,60,1,2014,2,"2014.II"
"5750",201425,61,0,2014,2,"2014.II"
"5751",201425,62,0,2014,2,"2014.II"
"5752",201425,63,0,2014,2,"2014.II"
"5753",201425,64,0,2014,2,"2014.II"
"5754",201425,65,0,2014,2,"2014.II"
"5755",201425,66,0,2014,2,"2014.II"
"5756",201425,67,1,2014,2,"2014.II"
"5757",201425,68,1,2014,2,"2014.II"
"5758",201425,69,0,2014,2,"2014.II"
"5759",201425,70,1,2014,2,"2014.II"
"5760",201425,71,0,2014,2,"2014.II"
"5761",201425,72,1,2014,2,"2014.II"
"5762",201425,73,0,2014,2,"2014.II"
"5763",201425,74,0,2014,2,"2014.II"
"5764",201425,75,0,2014,2,"2014.II"
"5765",201425,76,0,2014,2,"2014.II"
"5766",201425,77,0,2014,2,"2014.II"
"5767",201425,78,0,2014,2,"2014.II"
"5768",201450,0,1012,2014,3,"2014.III"
"5769",201450,1,450,2014,3,"2014.III"
"5770",201450,2,220,2014,3,"2014.III"
"5771",201450,3,50,2014,3,"2014.III"
"5772",201450,4,202,2014,3,"2014.III"
"5773",201450,5,162,2014,3,"2014.III"
"5774",201450,6,104,2014,3,"2014.III"
"5775",201450,7,17,2014,3,"2014.III"
"5776",201450,8,89,2014,3,"2014.III"
"5777",201450,9,54,2014,3,"2014.III"
"5778",201450,10,81,2014,3,"2014.III"
"5779",201450,11,15,2014,3,"2014.III"
"5780",201450,12,63,2014,3,"2014.III"
"5781",201450,13,48,2014,3,"2014.III"
"5782",201450,14,15,2014,3,"2014.III"
"5783",201450,15,9,2014,3,"2014.III"
"5784",201450,16,21,2014,3,"2014.III"
"5785",201450,17,20,2014,3,"2014.III"
"5786",201450,18,23,2014,3,"2014.III"
"5787",201450,19,15,2014,3,"2014.III"
"5788",201450,20,22,2014,3,"2014.III"
"5789",201450,21,17,2014,3,"2014.III"
"5790",201450,22,19,2014,3,"2014.III"
"5791",201450,23,2,2014,3,"2014.III"
"5792",201450,24,15,2014,3,"2014.III"
"5793",201450,25,19,2014,3,"2014.III"
"5794",201450,26,11,2014,3,"2014.III"
"5795",201450,27,2,2014,3,"2014.III"
"5796",201450,28,13,2014,3,"2014.III"
"5797",201450,29,12,2014,3,"2014.III"
"5798",201450,30,11,2014,3,"2014.III"
"5799",201450,31,3,2014,3,"2014.III"
"5800",201450,32,19,2014,3,"2014.III"
"5801",201450,33,14,2014,3,"2014.III"
"5802",201450,34,13,2014,3,"2014.III"
"5803",201450,35,2,2014,3,"2014.III"
"5804",201450,36,7,2014,3,"2014.III"
"5805",201450,37,10,2014,3,"2014.III"
"5806",201450,38,2,2014,3,"2014.III"
"5807",201450,39,2,2014,3,"2014.III"
"5808",201450,40,11,2014,3,"2014.III"
"5809",201450,41,10,2014,3,"2014.III"
"5810",201450,42,6,2014,3,"2014.III"
"5811",201450,43,0,2014,3,"2014.III"
"5812",201450,44,10,2014,3,"2014.III"
"5813",201450,45,5,2014,3,"2014.III"
"5814",201450,46,5,2014,3,"2014.III"
"5815",201450,47,0,2014,3,"2014.III"
"5816",201450,48,3,2014,3,"2014.III"
"5817",201450,49,1,2014,3,"2014.III"
"5818",201450,50,4,2014,3,"2014.III"
"5819",201450,51,3,2014,3,"2014.III"
"5820",201450,52,4,2014,3,"2014.III"
"5821",201450,53,2,2014,3,"2014.III"
"5822",201450,54,2,2014,3,"2014.III"
"5823",201450,55,0,2014,3,"2014.III"
"5824",201450,56,3,2014,3,"2014.III"
"5825",201450,57,2,2014,3,"2014.III"
"5826",201450,58,3,2014,3,"2014.III"
"5827",201450,59,0,2014,3,"2014.III"
"5828",201450,60,2,2014,3,"2014.III"
"5829",201450,61,1,2014,3,"2014.III"
"5830",201450,62,0,2014,3,"2014.III"
"5831",201450,63,0,2014,3,"2014.III"
"5832",201450,64,0,2014,3,"2014.III"
"5833",201450,65,0,2014,3,"2014.III"
"5834",201450,66,0,2014,3,"2014.III"
"5835",201450,67,0,2014,3,"2014.III"
"5836",201450,68,1,2014,3,"2014.III"
"5837",201450,69,1,2014,3,"2014.III"
"5838",201450,70,0,2014,3,"2014.III"
"5839",201450,71,1,2014,3,"2014.III"
"5840",201450,72,0,2014,3,"2014.III"
"5841",201450,73,1,2014,3,"2014.III"
"5842",201450,74,0,2014,3,"2014.III"
"5843",201450,75,0,2014,3,"2014.III"
"5844",201450,76,0,2014,3,"2014.III"
"5845",201450,77,0,2014,3,"2014.III"
"5846",201450,78,0,2014,3,"2014.III"
"5847",201475,0,257,2014,4,"2014.IV"
"5848",201475,1,445,2014,4,"2014.IV"
"5849",201475,2,337,2014,4,"2014.IV"
"5850",201475,3,180,2014,4,"2014.IV"
"5851",201475,4,43,2014,4,"2014.IV"
"5852",201475,5,164,2014,4,"2014.IV"
"5853",201475,6,133,2014,4,"2014.IV"
"5854",201475,7,91,2014,4,"2014.IV"
"5855",201475,8,15,2014,4,"2014.IV"
"5856",201475,9,76,2014,4,"2014.IV"
"5857",201475,10,40,2014,4,"2014.IV"
"5858",201475,11,68,2014,4,"2014.IV"
"5859",201475,12,12,2014,4,"2014.IV"
"5860",201475,13,52,2014,4,"2014.IV"
"5861",201475,14,45,2014,4,"2014.IV"
"5862",201475,15,13,2014,4,"2014.IV"
"5863",201475,16,8,2014,4,"2014.IV"
"5864",201475,17,20,2014,4,"2014.IV"
"5865",201475,18,18,2014,4,"2014.IV"
"5866",201475,19,21,2014,4,"2014.IV"
"5867",201475,20,15,2014,4,"2014.IV"
"5868",201475,21,19,2014,4,"2014.IV"
"5869",201475,22,16,2014,4,"2014.IV"
"5870",201475,23,19,2014,4,"2014.IV"
"5871",201475,24,2,2014,4,"2014.IV"
"5872",201475,25,12,2014,4,"2014.IV"
"5873",201475,26,17,2014,4,"2014.IV"
"5874",201475,27,7,2014,4,"2014.IV"
"5875",201475,28,2,2014,4,"2014.IV"
"5876",201475,29,13,2014,4,"2014.IV"
"5877",201475,30,12,2014,4,"2014.IV"
"5878",201475,31,8,2014,4,"2014.IV"
"5879",201475,32,2,2014,4,"2014.IV"
"5880",201475,33,16,2014,4,"2014.IV"
"5881",201475,34,10,2014,4,"2014.IV"
"5882",201475,35,13,2014,4,"2014.IV"
"5883",201475,36,2,2014,4,"2014.IV"
"5884",201475,37,7,2014,4,"2014.IV"
"5885",201475,38,10,2014,4,"2014.IV"
"5886",201475,39,2,2014,4,"2014.IV"
"5887",201475,40,2,2014,4,"2014.IV"
"5888",201475,41,10,2014,4,"2014.IV"
"5889",201475,42,9,2014,4,"2014.IV"
"5890",201475,43,6,2014,4,"2014.IV"
"5891",201475,44,0,2014,4,"2014.IV"
"5892",201475,45,9,2014,4,"2014.IV"
"5893",201475,46,4,2014,4,"2014.IV"
"5894",201475,47,4,2014,4,"2014.IV"
"5895",201475,48,0,2014,4,"2014.IV"
"5896",201475,49,3,2014,4,"2014.IV"
"5897",201475,50,0,2014,4,"2014.IV"
"5898",201475,51,2,2014,4,"2014.IV"
"5899",201475,52,3,2014,4,"2014.IV"
"5900",201475,53,4,2014,4,"2014.IV"
"5901",201475,54,2,2014,4,"2014.IV"
"5902",201475,55,2,2014,4,"2014.IV"
"5903",201475,56,0,2014,4,"2014.IV"
"5904",201475,57,3,2014,4,"2014.IV"
"5905",201475,58,2,2014,4,"2014.IV"
"5906",201475,59,3,2014,4,"2014.IV"
"5907",201475,60,0,2014,4,"2014.IV"
"5908",201475,61,2,2014,4,"2014.IV"
"5909",201475,62,1,2014,4,"2014.IV"
"5910",201475,63,0,2014,4,"2014.IV"
"5911",201475,64,0,2014,4,"2014.IV"
"5912",201475,65,0,2014,4,"2014.IV"
"5913",201475,66,0,2014,4,"2014.IV"
"5914",201475,67,0,2014,4,"2014.IV"
"5915",201475,68,0,2014,4,"2014.IV"
"5916",201475,69,1,2014,4,"2014.IV"
"5917",201475,70,1,2014,4,"2014.IV"
"5918",201475,71,0,2014,4,"2014.IV"
"5919",201475,72,1,2014,4,"2014.IV"
"5920",201475,73,0,2014,4,"2014.IV"
"5921",201475,74,0,2014,4,"2014.IV"
"5922",201475,75,0,2014,4,"2014.IV"
"5923",201475,76,0,2014,4,"2014.IV"
"5924",201475,77,0,2014,4,"2014.IV"
"5925",201475,78,0,2014,4,"2014.IV"
"5926",201500,0,838,2015,1,"2015.I"
"5927",201500,1,135,2015,1,"2015.I"
"5928",201500,2,408,2015,1,"2015.I"
"5929",201500,3,328,2015,1,"2015.I"
"5930",201500,4,170,2015,1,"2015.I"
"5931",201500,5,43,2015,1,"2015.I"
"5932",201500,6,157,2015,1,"2015.I"
"5933",201500,7,131,2015,1,"2015.I"
"5934",201500,8,88,2015,1,"2015.I"
"5935",201500,9,15,2015,1,"2015.I"
"5936",201500,10,71,2015,1,"2015.I"
"5937",201500,11,39,2015,1,"2015.I"
"5938",201500,12,66,2015,1,"2015.I"
"5939",201500,13,12,2015,1,"2015.I"
"5940",201500,14,51,2015,1,"2015.I"
"5941",201500,15,44,2015,1,"2015.I"
"5942",201500,16,13,2015,1,"2015.I"
"5943",201500,17,8,2015,1,"2015.I"
"5944",201500,18,20,2015,1,"2015.I"
"5945",201500,19,16,2015,1,"2015.I"
"5946",201500,20,20,2015,1,"2015.I"
"5947",201500,21,14,2015,1,"2015.I"
"5948",201500,22,18,2015,1,"2015.I"
"5949",201500,23,16,2015,1,"2015.I"
"5950",201500,24,19,2015,1,"2015.I"
"5951",201500,25,2,2015,1,"2015.I"
"5952",201500,26,12,2015,1,"2015.I"
"5953",201500,27,16,2015,1,"2015.I"
"5954",201500,28,6,2015,1,"2015.I"
"5955",201500,29,2,2015,1,"2015.I"
"5956",201500,30,13,2015,1,"2015.I"
"5957",201500,31,11,2015,1,"2015.I"
"5958",201500,32,8,2015,1,"2015.I"
"5959",201500,33,2,2015,1,"2015.I"
"5960",201500,34,14,2015,1,"2015.I"
"5961",201500,35,10,2015,1,"2015.I"
"5962",201500,36,13,2015,1,"2015.I"
"5963",201500,37,2,2015,1,"2015.I"
"5964",201500,38,7,2015,1,"2015.I"
"5965",201500,39,9,2015,1,"2015.I"
"5966",201500,40,2,2015,1,"2015.I"
"5967",201500,41,2,2015,1,"2015.I"
"5968",201500,42,8,2015,1,"2015.I"
"5969",201500,43,9,2015,1,"2015.I"
"5970",201500,44,5,2015,1,"2015.I"
"5971",201500,45,0,2015,1,"2015.I"
"5972",201500,46,9,2015,1,"2015.I"
"5973",201500,47,4,2015,1,"2015.I"
"5974",201500,48,4,2015,1,"2015.I"
"5975",201500,49,0,2015,1,"2015.I"
"5976",201500,50,3,2015,1,"2015.I"
"5977",201500,51,0,2015,1,"2015.I"
"5978",201500,52,2,2015,1,"2015.I"
"5979",201500,53,3,2015,1,"2015.I"
"5980",201500,54,4,2015,1,"2015.I"
"5981",201500,55,2,2015,1,"2015.I"
"5982",201500,56,2,2015,1,"2015.I"
"5983",201500,57,0,2015,1,"2015.I"
"5984",201500,58,3,2015,1,"2015.I"
"5985",201500,59,2,2015,1,"2015.I"
"5986",201500,60,3,2015,1,"2015.I"
"5987",201500,61,0,2015,1,"2015.I"
"5988",201500,62,2,2015,1,"2015.I"
"5989",201500,63,1,2015,1,"2015.I"
"5990",201500,64,0,2015,1,"2015.I"
"5991",201500,65,0,2015,1,"2015.I"
"5992",201500,66,0,2015,1,"2015.I"
"5993",201500,67,0,2015,1,"2015.I"
"5994",201500,68,0,2015,1,"2015.I"
"5995",201500,69,0,2015,1,"2015.I"
"5996",201500,70,1,2015,1,"2015.I"
"5997",201500,71,1,2015,1,"2015.I"
"5998",201500,72,0,2015,1,"2015.I"
"5999",201500,73,1,2015,1,"2015.I"
"6000",201500,74,0,2015,1,"2015.I"
"6001",201500,75,0,2015,1,"2015.I"
"6002",201500,76,0,2015,1,"2015.I"
"6003",201500,77,0,2015,1,"2015.I"
"6004",201500,78,0,2015,1,"2015.I"
"6005",201525,0,1256,2015,2,"2015.II"
"6006",201525,1,354,2015,2,"2015.II"
"6007",201525,2,101,2015,2,"2015.II"
"6008",201525,3,346,2015,2,"2015.II"
"6009",201525,4,284,2015,2,"2015.II"
"6010",201525,5,147,2015,2,"2015.II"
"6011",201525,6,39,2015,2,"2015.II"
"6012",201525,7,142,2015,2,"2015.II"
"6013",201525,8,116,2015,2,"2015.II"
"6014",201525,9,77,2015,2,"2015.II"
"6015",201525,10,15,2015,2,"2015.II"
"6016",201525,11,61,2015,2,"2015.II"
"6017",201525,12,38,2015,2,"2015.II"
"6018",201525,13,57,2015,2,"2015.II"
"6019",201525,14,9,2015,2,"2015.II"
"6020",201525,15,46,2015,2,"2015.II"
"6021",201525,16,41,2015,2,"2015.II"
"6022",201525,17,11,2015,2,"2015.II"
"6023",201525,18,7,2015,2,"2015.II"
"6024",201525,19,17,2015,2,"2015.II"
"6025",201525,20,16,2015,2,"2015.II"
"6026",201525,21,19,2015,2,"2015.II"
"6027",201525,22,14,2015,2,"2015.II"
"6028",201525,23,18,2015,2,"2015.II"
"6029",201525,24,15,2015,2,"2015.II"
"6030",201525,25,18,2015,2,"2015.II"
"6031",201525,26,2,2015,2,"2015.II"
"6032",201525,27,12,2015,2,"2015.II"
"6033",201525,28,16,2015,2,"2015.II"
"6034",201525,29,6,2015,2,"2015.II"
"6035",201525,30,2,2015,2,"2015.II"
"6036",201525,31,12,2015,2,"2015.II"
"6037",201525,32,11,2015,2,"2015.II"
"6038",201525,33,8,2015,2,"2015.II"
"6039",201525,34,2,2015,2,"2015.II"
"6040",201525,35,11,2015,2,"2015.II"
"6041",201525,36,10,2015,2,"2015.II"
"6042",201525,37,13,2015,2,"2015.II"
"6043",201525,38,2,2015,2,"2015.II"
"6044",201525,39,7,2015,2,"2015.II"
"6045",201525,40,8,2015,2,"2015.II"
"6046",201525,41,2,2015,2,"2015.II"
"6047",201525,42,1,2015,2,"2015.II"
"6048",201525,43,8,2015,2,"2015.II"
"6049",201525,44,7,2015,2,"2015.II"
"6050",201525,45,4,2015,2,"2015.II"
"6051",201525,46,0,2015,2,"2015.II"
"6052",201525,47,8,2015,2,"2015.II"
"6053",201525,48,4,2015,2,"2015.II"
"6054",201525,49,4,2015,2,"2015.II"
"6055",201525,50,0,2015,2,"2015.II"
"6056",201525,51,3,2015,2,"2015.II"
"6057",201525,52,0,2015,2,"2015.II"
"6058",201525,53,2,2015,2,"2015.II"
"6059",201525,54,3,2015,2,"2015.II"
"6060",201525,55,3,2015,2,"2015.II"
"6061",201525,56,2,2015,2,"2015.II"
"6062",201525,57,2,2015,2,"2015.II"
"6063",201525,58,0,2015,2,"2015.II"
"6064",201525,59,3,2015,2,"2015.II"
"6065",201525,60,2,2015,2,"2015.II"
"6066",201525,61,3,2015,2,"2015.II"
"6067",201525,62,0,2015,2,"2015.II"
"6068",201525,63,2,2015,2,"2015.II"
"6069",201525,64,1,2015,2,"2015.II"
"6070",201525,65,0,2015,2,"2015.II"
"6071",201525,66,0,2015,2,"2015.II"
"6072",201525,67,0,2015,2,"2015.II"
"6073",201525,68,0,2015,2,"2015.II"
"6074",201525,69,0,2015,2,"2015.II"
"6075",201525,70,0,2015,2,"2015.II"
"6076",201525,71,1,2015,2,"2015.II"
"6077",201525,72,1,2015,2,"2015.II"
"6078",201525,73,0,2015,2,"2015.II"
"6079",201525,74,1,2015,2,"2015.II"
"6080",201525,75,0,2015,2,"2015.II"
"6081",201525,76,0,2015,2,"2015.II"
"6082",201525,77,0,2015,2,"2015.II"
"6083",201525,78,0,2015,2,"2015.II"
"6084",201550,0,1235,2015,3,"2015.III"
"6085",201550,1,472,2015,3,"2015.III"
"6086",201550,2,246,2015,3,"2015.III"
"6087",201550,3,73,2015,3,"2015.III"
